No,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,label,score
762,Tue Oct 31 09:31:24 +0000 2023,1719285934406213760,#InfoGen1031FM Gojek akan meluncurkan layanan baru di GoRide yang memungkinkan penumpang dan driver melakukan negosiasi untuk menyepakati bersama harga akhir perjalanan. Layanan baru bernama GoRide Nego ini akan hadir menjadi opsi baru.  #GOJEK #GoRide,0,0,0,0,in,124402522,1719285934406213760,gen1031fmsby,https://twitter.com/gen1031fmsby/status/1719285934406213760,neutral,0.9977412223815918
763,Tue Oct 31 09:29:40 +0000 2023,1719285501197484234,"@convomf Sama aku juga nder tiap sama tukang gojek jawabnya beda2, kalau dia tanya “kuliah kak?” Aku jawab “iya” kalau dia tanya “kerja kak?” Aku juga jawab “iya”, pernah juga di tanya “kenapa naik gojek” aku jawab aja “ suami belum pulang kerja” padahal mah yg deketin aja kagak ada 😭😭",0,0,0,1,in,1689205124944773121,1719262503698620786,clyazn,https://twitter.com/clyazn/status/1719285501197484234,negative,0.9996395111083984
764,Tue Oct 31 09:29:25 +0000 2023,1719285435648889019,"padahal gua pake gojek karena males nawar &amp  patokan harga ga masuk akal, malah disuruh nawar lagi",0,0,0,0,in,247606418,1719285435648889019,dadanoes,https://twitter.com/dadanoes/status/1719285435648889019,negative,0.9998350143432617
765,Tue Oct 31 09:28:28 +0000 2023,1719285195646656786,"@jnkawakami iyaaa kalau voucher emang kata abangnya ga ngaruh sama yang dia terima, tapi kayak grab/gojek hemat gitu gitu ngaruh bgt karena mereka cuman dikasih kompensasi 5rb tiap orderan hemat 🥲 padahal kadang tarifnya bisa beda sampai 10rb sama yg regular",0,0,0,0,in,2754966520,1719243168275984823,cuntdge,https://twitter.com/cuntdge/status/1719285195646656786,negative,0.999692440032959
766,Tue Oct 31 09:27:08 +0000 2023,1719284860106489983,"@advltswiim Bawa nih ujan, sumpah ikhlas ci. Bangsatttt untung belom mesen gojek.",0,0,0,0,in,295623344,1719280118496186717,ddritth,https://twitter.com/ddritth/status/1719284860106489983,neutral,0.5503462553024292
767,Tue Oct 31 09:27:02 +0000 2023,1719284837734142023,"Promo GOJEK (GO CAMPUS AMBASSADOR)📢  jangan lupa pakai kode unik ini:  GOJEKKEIZA  Untuk pengguna baru Gojek, bisa dapat promo hingga 175K loh! Tinggal redeem kode GOJEKCAMPUS di halaman promo. Selain itu bisa juga pake kode voucher GOCARAJA &amp  GORIDEAJA untuk promo tambahan 🤑‼️ https://t.co/ccQN9myZRB",0,0,0,0,in,1551441768566370305,1719284837734142023,lookitseja,https://twitter.com/lookitseja/status/1719284837734142023,positive,0.99504154920578
768,Tue Oct 31 09:26:58 +0000 2023,1719284817865654664,"@kegblgnunfaedh Aku waktu kemarin ke Jakarta hampir kena scam kaya gini. Aku biasa di LN pun tanpa aplikasi harga sama kaya apk. Jadi ngga ada unsur penipuan, eh tiba di tujuan ku malah harga 50k jadi minta 100k, aku kasih 50k trs aku tinggal aja tuh gojek. Sumpah ngga lg2",0,0,0,2,in,3538592898,1719025347692536133,rfm_isna,https://twitter.com/rfm_isna/status/1719284817865654664,negative,0.9998196959495544
769,Tue Oct 31 09:25:23 +0000 2023,1719284423202607487,@anourdey gojek,0,1,0,0,in,2756574388,1719282523493318790,cartnivaI,https://twitter.com/cartnivaI/status/1719284423202607487,neutral,0.9996354579925537
770,Tue Oct 31 09:25:23 +0000 2023,1719284420308550017,Kenapa jd mundur setelah ada teknologi? #gojek #Online,0,0,0,0,in,27831326,1719284420308550017,dermanjanner,https://twitter.com/dermanjanner/status/1719284420308550017,neutral,0.9856356382369995
771,Tue Oct 31 09:25:22 +0000 2023,1719284418014236718,Zoro as driver gojek : https://t.co/TzNcLRX199,0,3,0,0,lt,1885166136,1719284418014236718,mackxenyu,https://twitter.com/mackxenyu/status/1719284418014236718,neutral,0.9996944665908813
772,Tue Oct 31 09:25:08 +0000 2023,1719284356664234275,"Kmren juga ngalamin dari Senen ke Cipinang,,tadinya bilang gojek g taunya Opal,,diawal harganya ngikut aplikasi 35K,,sepanjang jln oknumnya pura2 g tau jalan,,ujung2nya minta dilebihin,,tapi q omelin dan q bilang lah yg bego elo g tau jalan knp q harus byr lebi,,mau g mau 35🤣",0,1,0,1,in,541515052,1719284356664234275,Lala_DConza,https://twitter.com/Lala_DConza/status/1719284356664234275,negative,0.9998595714569092
773,Tue Oct 31 09:23:57 +0000 2023,1719284061926281432,"WFC Mendadak   Tgl : Rabu, 1 Nov 2023 Lokasi: Kopi Lima Detik Kemang  Menyambut temen dri Malang. Jadi buat yg mau gabung silahkan yaaa Langsung dateng aja.  Networking dan Bersosial. Safe place buat tmen2 yaa 🙌  Bisa akses via transum tpai habis itu gojek sih 🫠",2,6,3,5,in,448837297,1719284061926281432,F2aldi,https://twitter.com/F2aldi/status/1719284061926281432,neutral,0.7648861408233643
774,Tue Oct 31 09:22:18 +0000 2023,1719283644957921370,@convomfs kakak kmu benernya biayain buat gojek ajalah drpd buat adek egk tau diri gini,0,0,0,0,in,1436527342063538176,1718518056933356017,evyaayyy,https://twitter.com/evyaayyy/status/1719283644957921370,negative,0.9622709155082703
775,Tue Oct 31 09:19:58 +0000 2023,1719283059290505657,"makasih bapak gojek hari ini sudah ngajak aku ngobrol selama perjalanan dari kantor ke stasiun, seru banget sampe ketawa. semangat ya pak🥹🫶🏻",0,0,0,0,in,1181029386163613696,1719283059290505657,haetchanieyo,https://twitter.com/haetchanieyo/status/1719283059290505657,positive,0.9997259974479675
776,Tue Oct 31 09:19:34 +0000 2023,1719282959126311226,@Agungkenzo GOjek neGO,0,1,0,0,lt,69871131,1719252494889677176,telorituadit,https://twitter.com/telorituadit/status/1719282959126311226,neutral,0.9996525049209595
777,Tue Oct 31 09:19:31 +0000 2023,1719282947155759143,@kumparan CEO anterin ketawa ketawa nih ..anjir cara gue akhirnya diikutin gojek,0,0,0,0,in,3241027867,1719193860818293211,nadila_aning,https://twitter.com/nadila_aning/status/1719282947155759143,neutral,0.9949731826782227
778,Tue Oct 31 09:19:25 +0000 2023,1719282920718995605,"@kegblgnunfaedh Ih pernah dulu abis pulang dari jakarta x beauty rame bgt tukang gojek yg nawarin tanpa apl, nawarinnya maksa mana matanya sambil melotot lagi-_-""",0,0,0,0,in,1706855293,1719025347692536133,Vantaera_,https://twitter.com/Vantaera_/status/1719282920718995605,negative,0.9997150301933289
779,Tue Oct 31 09:19:07 +0000 2023,1719282846496657681,@cokelatasliii @tanyakanrl mjb itu gojek kak bukan grab,0,1,0,0,in,612359417,1719248236509319204,nadipsyyyy,https://twitter.com/nadipsyyyy/status/1719282846496657681,neutral,0.999572217464447
780,Tue Oct 31 09:19:06 +0000 2023,1719282841111118255,"mbanya jgn takut, biarin aja - abang gojek yg memberitahu hrs bodoamat kalau ketemun tinnnnnnnn di surabaya😌 skrg aku lg otw me time doain yac tp diriku lupa bawa jaket",0,0,0,0,in,1542503282450391041,1719282841111118255,aubrietacascade,https://twitter.com/aubrietacascade/status/1719282841111118255,negative,0.9989697933197021
781,Tue Oct 31 09:16:39 +0000 2023,1719282225672597601,@gojekindonesia apk gojek lagi error ya?,0,0,0,0,in,1427949925061468161,1719282225672597601,bignaughtygirlz,https://twitter.com/bignaughtygirlz/status/1719282225672597601,negative,0.8096606135368347
0,Tue Oct 31 23:46:28 +0000 2023,1719501120090108226,ya Allah pengen semua ojek online gue di pagi hari nyetirnya kyk latif 🫠🙏,0,1,0,0,in,169426053,1719501120090108226,cibygaby,https://twitter.com/cibygaby/status/1719501120090108226,positive,0.5408929586410522
1,Tue Oct 31 23:36:40 +0000 2023,1719498652123910185,@byseto_ @kegblgnunfaedh Di kota kecil aja begitu ojek yg bukan online. Suka maksa minta ongkosnya dgn alasan macam2. Aku tuh kadang kasian apalagi kalo motor tua (org ngk mua milih ini biasanya) ongkos dilebihin juga eh ternyata rampok juga.,0,1,0,0,in,1463309042198056961,1719025347692536133,dehades0,https://twitter.com/dehades0/status/1719498652123910185,negative,0.9998594522476196
2,Tue Oct 31 21:51:30 +0000 2023,1719472189173268672,"Salah satu keunggulan ojek online itu bukannya tarif yang sudah jelas dibandingkan dengan ojek konvensional, hmmm",0,0,0,0,in,231285546,1719472189173268672,FirmansyahFHM,https://twitter.com/FirmansyahFHM/status/1719472189173268672,positive,0.7965793013572693
3,Tue Oct 31 21:22:23 +0000 2023,1719464862378856793,@kumparan Trs tergiur penghasilan lumayan dr rider ojol akhir bnyk opang daftar jd ojol skrg malah rungkad² jg akibat perang tarif imbas dr ketatnya persaingan antar platform ojek online. Ini baru ojolnya blm lg yg taksolnya makin rungkad aja.,0,0,0,0,in,1619853835186606081,1719193860818293211,ryanlaloe85,https://twitter.com/ryanlaloe85/status/1719464862378856793,negative,0.9996992349624634
4,Tue Oct 31 21:18:48 +0000 2023,1719463960636981587,"@kumparan Apalagi makin banyak aja pemain di bisnis ojek online dr duo G sempat ada Ub** akhirnya skrg malah nambah ada InD**** &amp  Max** makin bnyk lg rider ojek online jd makin bnyk yg mangkal"" di bnyk tmpt blm lagi perang tarif antar platform. Yg tdnya opang mau tergerus (cont)""",0,1,0,0,in,1619853835186606081,1719193860818293211,ryanlaloe85,https://twitter.com/ryanlaloe85/status/1719463960636981587,negative,0.9997877478599548
5,Tue Oct 31 21:13:28 +0000 2023,1719462617050447931,"@kumparan Akirnya krna ojek online booming meledak di mana2 jdnya opang tergerus dan pada daftar jd rider ojek online jg. Akhirnya skrg ojek online pada bnyk yg mangkal"" di mana² ini kl smpe fitur nego harga jd makin balik lg aja kyk opang.""",0,1,0,0,in,1619853835186606081,1719193860818293211,ryanlaloe85,https://twitter.com/ryanlaloe85/status/1719462617050447931,negative,0.9994949102401733
6,Tue Oct 31 21:11:59 +0000 2023,1719462244004909094,@kumparan Padahal di awal ojek online di buat agar org lebih nyaman naik ojek krna tidak terjadi tawar menawar harga (fix price) &amp  tdk ada lg tembak harga (transparent price).  Terus juga spy gk ada lg pangkalan ojek yg saat itu menjamur di mana-mana.,0,1,0,0,in,1619853835186606081,1719193860818293211,ryanlaloe85,https://twitter.com/ryanlaloe85/status/1719462244004909094,negative,0.9985978007316589
7,Tue Oct 31 21:08:31 +0000 2023,1719461371891626268,"@ernestprakasa Akirnya krna ojek online booming meledak di mana2 jdnya opang tergerus dan pada daftar jd rider ojek online jg. Akhirnya skrg ojek online pada bnyk yg mangkal"" di mana² ini kl smpe fitur nego harga jd makin balik lg aja kyk opang.""",0,0,0,0,in,1619853835186606081,1719327523996385599,ryanlaloe85,https://twitter.com/ryanlaloe85/status/1719461371891626268,negative,0.9997056126594543
8,Tue Oct 31 21:04:06 +0000 2023,1719460257263739216,@ernestprakasa Padahal di awal ojek online di buat agar org lebih nyaman naik ojek krna tidak terjadi tawar menawar harga (fix price) &amp  tdk ada lg tembak harga (transparent price).  Terus juga spy gk ada lg pangkalan ojek yg saat itu menjamur di mana-mana.,0,1,0,5,in,1619853835186606081,1719327523996385599,ryanlaloe85,https://twitter.com/ryanlaloe85/status/1719460257263739216,negative,0.9965423941612244
9,Tue Oct 31 20:47:24 +0000 2023,1719456054655037611,"Penutupan jalur masuk ke perumahan sebagai bentuk protes terhadap SSA di kawasan kampus ternyata berdampak terhadap pekerja ojek online. Demikian disampaikan perwakilan ojek online, Fandy saat aksi di Gedung DPRD Jember, Selasa siang 31 Oktober 2023. ----- https://t.co/dvlyYS0mya https://t.co/iJjQqbgZSw",0,0,0,0,in,104459733,1719456054655037611,kissfmjember,https://twitter.com/kissfmjember/status/1719456054655037611,neutral,0.9996860027313232
10,Tue Oct 31 18:48:24 +0000 2023,1719426108419113082,"@ernestprakasa Baru aja dua minggu lalu menggunakan jasa ojek online, dia cerita dari awal tarifnya terus menurun karna banyak saingan padahal harga bbm terus naik.  Jarak dari rumah ke rumah teman 6.5 km, saya naik mobil sama anak bayarnya 25rb aja. Ini murah banget sih untuk ukuran mobil.",0,0,0,2,in,82326288,1719327523996385599,rachocopasto,https://twitter.com/rachocopasto/status/1719426108419113082,positive,0.999415397644043
11,Tue Oct 31 18:37:25 +0000 2023,1719423343596851338,"@ernestprakasa Terimakasih ko sudah memahami kami ini driver ojek online , dari awal kenaikan bahan bakar kita sudah kewalahan karena bahan pokok juga naek , yg biasa rokok skrng sudah mengurangi tapi masih kalah di operational seperti service rutin kendaraan",0,0,0,2,in,1447524764025700358,1719327523996385599,BrayBrisky,https://twitter.com/BrayBrisky/status/1719423343596851338,negative,0.9997406601905823
12,Tue Oct 31 18:26:43 +0000 2023,1719420653089226887,"GABUNGAN AKSI OJEK ONLINE JEMBER, BONDOWOSO, SITUBONDO DAN BANYUWANGI 31 OKT 2023 @gojekindonesia @GrabID @JatimPemprov @KhofifahIP @kemenhub151 https://t.co/K4mZNQITvh",0,1,0,0,in,84892703,1719420653089226887,Gunawan_P1968,https://twitter.com/Gunawan_P1968/status/1719420653089226887,neutral,0.9995803236961365
13,Tue Oct 31 17:30:54 +0000 2023,1719406605417238631,staring at the online order food app about 30 minutes straight and still have no choice mau makan apa. i also doubt emang ada ojek online yang mau process our order di jam 01.30 a.m..?,0,0,0,0,en,1414575403872575489,1719406605417238631,eougeo,https://twitter.com/eougeo/status/1719406605417238631,neutral,0.9995658993721008
14,Tue Oct 31 17:20:26 +0000 2023,1719403969997603248,"hari ini numpak ojek online, kayane bapake nangis soale dalam perjalanan yg tidak seberapa lama itu bapake bberapa kali ngusap wajah",0,1,0,0,in,241036868,1719403969997603248,pphe_,https://twitter.com/pphe_/status/1719403969997603248,negative,0.9997915625572205
15,Tue Oct 31 15:54:33 +0000 2023,1719382359190167873,@ernestprakasa Ya krn itu dulu orang banyak beralih ke gojek krn murah.. kalo hanya karena online doang tapi harganya sama (ato lebih mahal) kayak ojek pengkolan mgkn ojek pengkolan masih banyak ampe skrg 🤷🏻‍♂️,0,0,0,1,in,56718182,1719327523996385599,dani_dosed,https://twitter.com/dani_dosed/status/1719382359190167873,negative,0.9998045563697815
16,Tue Oct 31 15:16:10 +0000 2023,1719372700865749456,"Atas persoalan itu, driver ojek online mengadu ke Komisi C DPRD Jember, Selasa, 31 Oktober 2023.  https://t.co/MeezJj72p5",0,0,0,0,in,1379110019203956738,1719372698730807371,TransonlineTV,https://twitter.com/TransonlineTV/status/1719372700865749456,neutral,0.9996618032455444
17,Tue Oct 31 15:16:10 +0000 2023,1719372698730807371,"Mengaku Dirugikan Penutupan Jalan, Driver Ojol Datangi DPRD Jember  Penutupan jalan di lingkungan perumahan di Kawasan Kampus Unej berpengaruh terhadap driver ojek online. Mereka mengaku dirugikan dengan adanya penutupan jalur tersebut. https://t.co/26MaL4ccv4",0,1,0,0,in,1379110019203956738,1719372698730807371,TransonlineTV,https://twitter.com/TransonlineTV/status/1719372698730807371,neutral,0.9947181344032288
18,Tue Oct 31 15:04:43 +0000 2023,1719369818632229056,"Awas! Maling Motor di Kota Medan Gunakan Helm Ojol  Sepeda motor pekerja toko pakaian di Kota Medan, raib dibawa kabur kawanan maling, untuk mengelabui korban, pelaku beraksi menggunakan helm ojek online. https://t.co/iBJbhkJltF",0,1,0,0,in,1379110019203956738,1719369818632229056,TransonlineTV,https://twitter.com/TransonlineTV/status/1719369818632229056,negative,0.9167687296867371
19,Tue Oct 31 14:57:07 +0000 2023,1719367903466889686,"Tewaskan Penumpang Ojol, Jambret di Kemayoran Dicari Polisi  Polisi masih memburu pelaku penjambretan yang menewaskan seorang penumpang ojek online (ojol) bernama Bong Fie Moy (70) di Jalan HBR Motik, Kemayoran, Jakarta Pusat pada Sabtu (28/10/2023) lalu. https://t.co/6c9bCBOUw6",0,1,0,0,in,1379110019203956738,1719367903466889686,TransonlineTV,https://twitter.com/TransonlineTV/status/1719367903466889686,neutral,0.9965644478797913
20,Tue Oct 31 14:30:11 +0000 2023,1719361125836624203,Tiba tiba kepikiran arab ada ojek online apa engga😔🙏,0,0,0,0,in,1281910040115306496,1719361125836624203,emangmaugimana,https://twitter.com/emangmaugimana/status/1719361125836624203,neutral,0.9978823065757751
21,Tue Oct 31 14:06:21 +0000 2023,1719355128871092310,"Pdhal naik ojek online tuh alasan terbesarnya menghindari tawar menawar yg bikin gak enakan""... kenapa bikin ide bukannya tambah maju, ini malah tambah mundur""",0,0,0,0,in,1294687268746059776,1719355128871092310,ayennuna,https://twitter.com/ayennuna/status/1719355128871092310,negative,0.9998212456703186
22,Tue Oct 31 13:52:37 +0000 2023,1719351671611117674,@BPJSTKinfo cara cek nomer bpjs tk bagaimana?saya terdaftar sbg ojek online..mohon infonya,0,0,0,0,in,2905023312,1719351671611117674,Navilicious27,https://twitter.com/Navilicious27/status/1719351671611117674,neutral,0.9996756315231323
23,Tue Oct 31 13:18:02 +0000 2023,1719342970590347620,"@ernestprakasa Ini cakep pesan ko Ernest, saya sebagai ojek online dengan tarif yg ada aja udah minta ampun apalagi sampai di tawar😭",0,0,0,1,in,1599364432886321153,1719327523996385599,SPitono91,https://twitter.com/SPitono91/status/1719342970590347620,negative,0.999358594417572
24,Tue Oct 31 13:16:40 +0000 2023,1719342625256529927,bedanya sama ojek pangkalan jaman dulu apa dong😂 pdhl salah satu kelebihan transport online itu kan harganya pas karna ada patokannya,0,0,0,0,in,1235462044444291073,1719342625256529927,suhcastic,https://twitter.com/suhcastic/status/1719342625256529927,negative,0.46665966510772705
25,Tue Oct 31 13:09:19 +0000 2023,1719340777225302335,"salah satu alasan pas dulu orang orang pada pindah dari make jasa ojek biasa ke ojek online adalah harganya lebih jelas dan gaada nembak harga tinggi. sekarang pengen dibalikin lagi, customer mendingan pindah ke aplikasi lain lah",0,0,1,0,in,1573317186843602944,1719340777225302335,rianto_jose,https://twitter.com/rianto_jose/status/1719340777225302335,negative,0.999834418296814
26,Tue Oct 31 12:56:04 +0000 2023,1719337441268781081,"@kumparan Ada2 aja,kita pakai ojek online ya karena tarif yg jelas,bukan mau tawar menawar",0,0,0,0,in,3318033031,1719193860818293211,pengushrnminari,https://twitter.com/pengushrnminari/status/1719337441268781081,neutral,0.999230146408081
27,Tue Oct 31 12:43:06 +0000 2023,1719334178746151407,Diduga Ojol 'Palak' Penumpang! #100kpjcom #100kpjnews #ojol #ojekonline https://t.co/QSDrbCB4dN,0,0,0,0,in,1102793536221544449,1719334178746151407,100kpjcom,https://twitter.com/100kpjcom/status/1719334178746151407,neutral,0.9993842840194702
